            Time             Fpx             Fpy             Fpz             Fvx             Fvy             Fvz             Mtx             Mty             Mtz           Y+min           Y+max
          4075.6         1.36087          4.4323     4.49252e-20        0.020215       0.0227158       0.0034578        -10.0539         3.15558         9.97007       0.0422429         1.47916
            4076         1.29699         3.77395     4.08596e-20        0.017924       0.0201365      0.00308146        -8.37574         3.01583          7.2804       0.0355892         1.42079
          4076.4         1.18681         2.72224     5.11974e-20       0.0160726       0.0182472      0.00182853        -5.91579         2.71072         2.81844       0.0311811         1.28574
          4076.8         1.08666         2.19495     5.12779e-20       0.0153291       0.0174954     0.000404791        -4.82847         2.47667         0.70646       0.0405228         1.26784
          4077.2         1.00251        0.738972     5.17369e-20       0.0142231       0.0169887     0.000422572        -1.64932         2.30703        -5.58862       0.0474425         1.38493
          4077.6        0.955985        0.214692     5.34347e-20       0.0126654        0.015971       0.0024763       -0.539826         2.18014        -7.97916       0.0408234         1.54039
            4078        0.983153       -0.910142     7.30678e-20       0.0117921       0.0155489      0.00352067         1.97466         2.20781        -13.1222       0.0482088         1.56321
          4078.4         1.07442        -0.25113     7.21676e-20       0.0128511        0.016638      0.00298415        0.516708         2.45276        -10.5775       0.0188675         1.37832
          4078.8         1.16493        0.847627     5.85372e-20       0.0146548       0.0184365      0.00177089        -1.92569         2.70871        -6.07901       0.0459413         1.29254
          4079.2         1.22101         2.01294     4.77031e-20       0.0160523       0.0199843      0.00103125        -4.58077         2.84843       -0.996524       0.0491796          1.3617
          4079.6         1.21977         3.29494     3.94242e-20       0.0172931        0.020732      0.00158954        -7.53015         2.82455         4.73322       0.0429784         1.45548
            4080         1.18918         4.04151     2.96703e-20       0.0175024       0.0208173      0.00260388        -9.23994         2.72148         8.07182        0.029343         1.51937
          4080.4         1.14895         5.25007     9.42899e-21       0.0170121       0.0206565      0.00315265        -11.9004         2.59676         13.5572       0.0507527         1.52837
          4080.8         1.07809         5.56047     2.08036e-21        0.016016       0.0193897      0.00293352        -12.5253         2.42984         15.1229       0.0310273         1.53456
          4081.2        0.985061         4.85494     1.38767e-20       0.0147167       0.0181478      0.00244161        -10.8624         2.25831         12.2468       0.0522451         1.47488
          4081.6        0.925663         3.79107     3.11196e-20       0.0143148       0.0181923        0.002723        -8.40554         2.16362         7.64392       0.0423004         1.35659
            4082        0.895162         2.58743     4.30344e-20       0.0144438       0.0185012      0.00336455        -5.70236         2.12182          2.2167       0.0425835         1.30763
          4082.4        0.880435         3.73424     1.40464e-20       0.0142066       0.0184837      0.00370239        -8.33125         2.10482         7.30792       0.0265542         1.40711
          4082.8        0.855207         3.83026     1.83027e-21       0.0129723       0.0179867      0.00329262        -8.60682          2.0402         7.80298       0.0267879         1.31328
          4083.2        0.854066         3.49107     1.13724e-20        0.011663       0.0179294      0.00270324        -7.91328         2.01292         6.32291       0.0419221         1.25464
          4083.6        0.901881         2.64967       3.435e-20       0.0111326       0.0186319      0.00250873         -6.0575         2.09617         2.33478       0.0201913         1.15501
            4084         0.96347         1.98535     5.23564e-20       0.0115797       0.0198315      0.00271108          -4.575         2.21243       -0.941993       0.0354104         1.10803
          4084.4         1.02091         1.74569      5.9259e-20       0.0122577       0.0210314      0.00338813        -4.01972          2.3276         -2.2108       0.0501921         1.21936
          4084.8         1.04767         1.61491     6.40744e-20       0.0122075       0.0216415      0.00405407        -3.69466         2.37683        -2.89742       0.0280935         1.24541
          4085.2          1.0568         1.72078      6.9747e-20       0.0117213       0.0223342      0.00378081        -3.92185         2.41308        -2.39509       0.0484178         1.16997
          4085.6          1.0858        0.700078     9.10012e-20       0.0111612       0.0235588      0.00260662        -1.61461         2.50244        -6.84335       0.0725924         1.10833
            4086         1.11728         -1.5928     1.23443e-19       0.0106382       0.0244128      0.00185635         3.55771         2.58007        -17.0591       0.0375841          1.1187
          4086.4         1.14668        -1.50339     1.21819e-19      0.00952401       0.0246967      0.00192963         3.37942         2.65899        -16.5769       0.0401158         1.18486
          4086.8         1.17461         1.67193     8.32103e-20      0.00840375       0.0245317      0.00259947        -3.72804         2.74817        -2.24421        0.055758         1.26533
          4087.2         1.20452         2.84498     6.91652e-20      0.00773996       0.0241641      0.00355028        -6.34002         2.80255         3.06241        0.016209         1.26057
          4087.6         1.23074         1.94617     7.97481e-20      0.00762147       0.0237217      0.00491564        -4.33303         2.80524       -0.922363       0.0268002         1.29572
            4088          1.2275        0.822302     9.33342e-20       0.0071037       0.0226994      0.00632823        -1.87725         2.77426        -5.83587       0.0467316         1.26294
          4088.4         1.19947       -0.321817     1.06965e-19      0.00626792       0.0216164      0.00695262        0.616701         2.71806        -10.6213       0.0431997         1.24379
          4088.8         1.15539        -2.10735     1.27827e-19      0.00551799        0.020271      0.00686143          4.5834         2.62135        -18.2989       0.0451755         1.27105
          4089.2         1.07726        -1.98414      1.2022e-19      0.00497164       0.0186954      0.00667653         4.29344         2.45454         -17.309       0.0359057         1.28047
          4089.6        0.993746        -1.40425     1.04272e-19      0.00467616        0.017265      0.00669866         3.02496         2.27367        -14.2581       0.0604057         1.29386
            4090         0.92519        0.343268     7.26533e-20       0.0045112       0.0158284      0.00637103       -0.843918         2.13403        -6.08173       0.0303162          1.2616
          4090.4        0.855512         1.97535     4.42077e-20      0.00417724       0.0143614      0.00570227        -4.47493         1.99993           1.613       0.0306073         1.20026
          4090.8        0.782345         1.42713     4.59329e-20       0.0042192       0.0134679      0.00494376        -3.22658         1.87063       -0.463808       0.0380795         1.15799
          4091.2        0.725515       -0.528656     6.77515e-20      0.00487129       0.0132377      0.00362208         1.18522         1.77175        -8.99953        0.038823         1.08885
          4091.6        0.697185        -1.21701     7.17488e-20      0.00556688       0.0133148      0.00239742         2.75938         1.71358        -12.0851       0.0395132         1.10805
            4092        0.698959       -0.378271     6.13952e-20      0.00581792       0.0134343      0.00192839        0.913003         1.70052        -8.49053       0.0413351         1.12071
          4092.4         0.72995       0.0385683      5.9044e-20      0.00565536       0.0134261      0.00182924       0.0192928         1.74087        -6.96858       0.0342538         1.11739
          4092.8        0.775604        0.914352     4.60473e-20      0.00559827       0.0133762      0.00184536         -1.9048         1.81224        -3.48654       0.0412232         1.20939
          4093.2        0.801251         2.93837     1.53136e-20      0.00564643       0.0128668      0.00188299        -6.43279         1.83054         5.19833       0.0383351         1.24997
          4093.6         0.80077         3.55659     3.66938e-21      0.00558594        0.012361      0.00187567         -7.8582         1.78285          7.8058       0.0463865         1.17075
            4094        0.784768         3.79657     6.21813e-22      0.00526834       0.0120391      0.00188237        -8.46008         1.71305         8.89748       0.0472591         1.21113
          4094.4        0.793051         3.63279     7.45193e-21      0.00459676       0.0121413       0.0017296        -8.14355         1.72019         8.01573       0.0504008         1.17118
          4094.8        0.842592         2.24851     3.20456e-20      0.00402963        0.012947      0.00120502        -5.06929          1.8355         1.39995       0.0480373         1.08223
          4095.2        0.908448         1.29844     5.01968e-20      0.00371515       0.0140983     0.000537701        -2.96347         2.00059        -3.32882       0.0212075         1.09694
          4095.6        0.953478           1.812     4.90891e-20      0.00325332        0.014946     0.000185809        -4.13048         2.11709        -1.28759       0.0104085          1.1428
            4096        0.970696         1.69987     5.63052e-20      0.00245019       0.0155702     0.000237929        -3.88631         2.15716        -1.86105       0.0329295         1.16247
          4096.4         0.97503         1.85966     6.06809e-20      0.00134314       0.0165271     0.000282898          -4.263         2.17062        -1.07946       0.0259519         1.13255
          4096.8        0.981565         2.54891     5.88414e-20     0.000289902       0.0178146     0.000246233        -5.83234         2.20025         2.10451       0.0120931         1.11405
          4097.2         1.00501         2.70537      6.3195e-20    -0.000385314       0.0190221     0.000372556        -6.19149         2.27344         2.90173       0.0272949         1.12037
          4097.6         1.02444         2.95413     6.56567e-20    -0.000662586       0.0198332     0.000770798        -6.71866         2.33953         4.19375       0.0434023          1.1333
            4098         1.03219         3.16658     6.97648e-20     -0.00104702       0.0201412      0.00131946        -7.13046         2.37547         5.37052       0.0349387         1.21118
          4098.4         1.05267         2.10808     8.41697e-20     -0.00162962        0.020271      0.00156058        -4.69531         2.43164        0.819435        0.039635         1.21552
          4098.8         1.07221        0.842324     1.02661e-19      -0.0022775       0.0199156      0.00173539        -1.81149         2.47426        -4.65857        0.035859         1.20871
          4099.2         1.07408       -0.221285     1.17458e-19     -0.00292412       0.0187331      0.00188632        0.611229         2.46878        -9.30008       0.0257969         1.26591
          4099.6         1.06104         0.60404     1.03089e-19     -0.00312119       0.0174097      0.00169986        -1.25265         2.44259        -5.28477       0.0238332         1.30004
            4100         1.00496         1.30319     8.46325e-20     -0.00332091       0.0157291      0.00160571         -2.8725         2.34686        -1.69233       0.0399309         1.33881
          4100.4        0.907606         1.33512     7.12555e-20     -0.00315663       0.0139419      0.00187319        -2.99912         2.16047        -1.12784       0.0404762         1.25251
          4100.8        0.823318         2.43492     4.33589e-20     -0.00255205       0.0124436      0.00217506        -5.51643         1.99019         4.26179       0.0406824         1.17049
          4101.2        0.736297         2.11359     3.44225e-20      -0.0016575       0.0112449      0.00231696        -4.82068         1.79491         3.26618       0.0293308         1.15291
          4101.6        0.652195          1.7978     2.64164e-20    -0.000548184       0.0105944      0.00241799        -4.11984         1.58688         2.23253       0.0232763         1.15033
            4102        0.599419         1.93902     1.69164e-20     0.000651939       0.0106445      0.00231928        -4.44004         1.42979         3.04134       0.0391384         1.16506
          4102.4        0.591249         2.32753     1.26259e-20      0.00145019       0.0112333      0.00183454        -5.33032         1.34929         4.72687       0.0359758         1.12686
          4102.8        0.632537         2.58442     1.74192e-20       0.0017021       0.0122201      0.00110994        -5.96327         1.34538         5.56805       0.0277251         1.05749
          4103.2        0.707021         1.80728     3.59599e-20      0.00174502        0.013488     0.000528725        -4.31468         1.40696         1.56434        0.033351         1.04562
          4103.6        0.784966         1.62499      4.2723e-20       0.0016867       0.0147412     0.000248527        -4.02818         1.51729        0.295252       0.0338468         1.21733
            4104        0.842297         1.45133     4.80168e-20      0.00138418          0.0153     0.000458041        -3.73035         1.64189       -0.759236       0.0400189         1.32454
          4104.4        0.868269          2.0871     4.71868e-20      0.00136805       0.0151823      0.00127462        -5.15135         1.73277         1.85696       0.0401306         1.47106
          4104.8        0.895415         2.62605     5.41356e-20      0.00308042       0.0156075      0.00203139        -6.27317         1.84634         4.31691       0.0272295         1.30046
          4105.2        0.912951         1.03258     7.73533e-20      0.00461775       0.0168241      0.00127797        -2.59962         1.93183        -2.87782       0.0358444         1.20582
          4105.6        0.918504        0.662771     7.97515e-20      0.00482699       0.0169886     4.26348e-05        -1.71303         1.99652        -4.63346       0.0136466         1.37364
            4106         0.89525          2.1649     6.27313e-20      0.00441452       0.0167059    -0.000137015        -5.05653         2.01111         2.24693       0.0528812          1.3025
          4106.4        0.897386          1.4299      7.9701e-20      0.00513918       0.0174388     0.000682363        -3.32794         2.08191       -0.978358       0.0467562          1.2631
          4106.8        0.936444        0.430413     9.53265e-20      0.00673661       0.0187365      0.00226571       -0.997523         2.18428        -5.63435       0.0540219         1.33909
          4107.2        0.961971         0.37586     9.92822e-20      0.00764504       0.0188029      0.00384147       -0.891046         2.17897        -6.20313        0.053786         1.40382
          4107.6        0.967049         0.33337     1.04207e-19      0.00785833       0.0184686      0.00459021       -0.879433         2.10627        -6.42282       0.0469696         1.36689
            4108        0.954383       -0.934529     1.18472e-19      0.00721987       0.0179074      0.00500642         1.90844         2.00718        -11.9373       0.0236249         1.41653
          4108.4        0.922966       -0.536932     9.86524e-20      0.00609841       0.0167266      0.00527525        0.968708         1.94457        -9.96679       0.0236568         1.37509
          4108.8        0.876372        0.478293     7.14169e-20      0.00517221       0.0152189      0.00500231        -1.36021         1.87512        -5.17076       0.0375907         1.31741
          4109.2         0.81112          1.1003     5.09815e-20      0.00442395       0.0135804      0.00411967        -2.80535         1.78639        -2.07122       0.0283568         1.30626
          4109.6        0.732259         1.71646     3.02486e-20       0.0048285       0.0124403       0.0030061         -4.2236         1.70514         1.05257       0.0439654         1.27152
            4110        0.669691          1.9014     2.50586e-20      0.00638869        0.012872      0.00217005         -4.5622         1.64193         2.22268       0.0251361         1.22072
          4110.4        0.627623       -0.918159     6.23898e-20      0.00784841       0.0140187      0.00142128         1.90169         1.57462        -10.1533       0.0566037         1.23112
          4110.8        0.616965        -1.74312      8.1229e-20      0.00832232       0.0154335     0.000615397         3.82559         1.54582        -13.6877      0.00803014          1.1287
          4111.2          0.6525         2.76414     2.91599e-20      0.00833134       0.0174756     2.19684e-05        -6.29897         1.60014         6.44286       0.0537733         1.17931
          4111.6        0.708126         3.96973     1.67273e-20      0.00758474       0.0188773     -6.8614e-05        -9.01404         1.68665         11.6549       0.0351855         1.29639
            4112        0.768999         3.87711     2.23651e-20      0.00650914       0.0195685     0.000626875        -8.83155         1.75303         10.9027       0.0287909         1.26974
          4112.4        0.836898         4.28644     1.99863e-20      0.00540968       0.0200456      0.00172014        -9.81638         1.82746         12.4165       0.0390231         1.36325
          4112.8        0.894814         3.61361     2.71069e-20      0.00435609       0.0202535      0.00243545        -8.38538         1.91282         9.18819       0.0285753         1.35493
          4113.2        0.935945         1.87178     5.06591e-20      0.00398122       0.0200399      0.00247633        -4.53553         2.00797         1.13757       0.0163939          1.3078
          4113.6        0.952829         1.05947      6.2667e-20      0.00424139       0.0195166      0.00193595        -2.71648          2.0555        -2.67749       0.0438589         1.21922
            4114         0.96031         1.21336     6.43807e-20      0.00479944       0.0190714      0.00136503        -3.05327         2.05298        -2.07864       0.0446619         1.23127
          4114.4        0.971585         1.09192     7.27741e-20      0.00526877        0.018707     0.000649728        -2.80665          2.0419        -2.69805       0.0353741         1.24955
          4114.8        0.974949         1.39736     7.44678e-20      0.00621648       0.0182518     6.58835e-05        -3.52424         2.02658        -1.33983       0.0195359         1.28746
          4115.2        0.970139         2.81096     5.81934e-20      0.00715967       0.0177347    -0.000306552        -6.70502           2.021         5.09327       0.0356894         1.30514
          4115.6        0.945823         2.96591     5.49162e-20      0.00775788       0.0169562    -0.000465809        -7.05146         1.99492         5.92153        0.043893         1.33726
            4116        0.908272         2.48082     5.36623e-20      0.00794452       0.0160135    -0.000715012        -5.97689         1.94748         3.90182       0.0394396         1.35081
          4116.4         0.88136         2.44753     4.40295e-20       0.0078534       0.0151202     -0.00143923        -5.92282         1.92819         3.90707       0.0467468         1.34261
          4116.8        0.872992         2.57904     3.82233e-20      0.00750257       0.0141464     -0.00151151        -6.25635         1.95152         4.54819       0.0431505         1.28813
          4117.2        0.886696         3.54123     2.53794e-20      0.00756686       0.0135787     -0.00108275        -8.41929         2.01547         8.83509       0.0353227          1.2887
          4117.6        0.910793          4.7284     9.83324e-21      0.00838362        0.013501    -0.000658712        -11.0343         2.11919         14.1435       0.0328028         1.30932
            4118        0.905891         3.64786     2.18262e-20       0.0093985       0.0133929     -0.00025902        -8.48989         2.14262         9.40387       0.0498034         1.29074
          4118.4         0.87581         2.06874     3.83614e-20      0.00979683       0.0130236     3.42748e-05         -4.8487          2.0698         2.47257       0.0520978         1.34756
          4118.8        0.844194         1.49647     4.16872e-20      0.00979352       0.0125264     0.000325991        -3.57043         2.01048      -0.0329282       0.0294817         1.35385
          4119.2        0.819111         1.30251     4.12119e-20      0.00978587       0.0119841     0.000527009        -3.19321         1.99163       -0.844051       0.0385946         1.29317
          4119.6        0.795369        0.742082     4.75922e-20      0.00944344       0.0114846     0.000959212        -1.97602         1.94502        -3.27132       0.0431575         1.27074
            4120        0.775305         1.72683     3.45009e-20      0.00876645       0.0113327      0.00122343        -4.22018          1.8692         1.31025       0.0381111         1.23898
          4120.4        0.764522         2.22624     2.49243e-20      0.00817717       0.0116083      0.00153887          -5.367         1.79184         3.58233       0.0340608         1.15698
          4120.8        0.775343         2.24076     2.21041e-20      0.00804487       0.0121324      0.00205637         -5.4152         1.76575         3.56425       0.0429442         1.10901
          4121.2        0.787925         1.24733     3.64543e-20      0.00783849       0.0127645       0.0025686        -3.15389         1.77124       -0.930501       0.0279532         1.13652
          4121.6        0.800939          1.7603     3.18341e-20      0.00772056       0.0138845      0.00319695        -4.23099         1.80703         1.36311       0.0548889         1.15864
            4122        0.836252         2.69979     3.12901e-20      0.00826086       0.0156324      0.00370454        -6.26777         1.89811         5.46088       0.0415177         1.15007
          4122.4        0.902402         2.46321     4.44643e-20      0.00932281       0.0175625      0.00402615         -5.6821         2.06396         4.04733       0.0186998         1.09552
          4122.8        0.972721         1.60026     5.93153e-20        0.010487       0.0194602      0.00392314        -3.72577          2.2587       -0.203277       0.0461287         1.18178
          4123.2         1.01655         1.58374     6.12384e-20       0.0116616       0.0209603      0.00274784        -3.68737         2.39147       -0.436728       0.0339438         1.24452
          4123.6          1.0304         1.33315     7.00015e-20        0.011531       0.0209817      0.00146821        -3.10036         2.44263        -1.77799       0.0246791         1.33183
            4124         1.03917         1.28148     7.31058e-20       0.0107043       0.0209867      0.00122857        -2.96703         2.45863        -2.20739       0.0232903         1.18554
          4124.4         1.04258         1.37346     6.95956e-20       0.0105157       0.0212565      0.00158622        -3.19838         2.40524        -1.90293       0.0570047         1.33329
          4124.8         1.01421         2.13024     5.68012e-20       0.0107219       0.0212287      0.00173501        -4.95908         2.24538         1.42596       0.0309412         1.36641
          4125.2          0.9784         2.88194     4.42631e-20       0.0109951       0.0212186      0.00155704        -6.69491         2.07624         4.85731       0.0437755         1.18626
          4125.6        0.952414         3.09859     4.33294e-20       0.0111239       0.0213749      0.00187417         -7.1292         1.96637         5.86366       0.0460262         1.20209
            4126         0.95738         2.80566       5.817e-20       0.0109369       0.0220839      0.00317974         -6.3985         1.91364         4.46397       0.0329455          1.2675
          4126.4         1.02854         2.66943     6.23943e-20       0.0107942        0.022793      0.00494289        -6.06049          2.0052         3.39002       0.0346716         1.24376
          4126.8         1.09031         2.31843     6.51145e-20       0.0109214       0.0226243      0.00577318        -5.29094         2.13356         1.01895       0.0205403         1.30007
          4127.2         1.10054          1.4898      7.3891e-20       0.0105701       0.0222769      0.00572992        -3.50564         2.19546        -2.42566       0.0496872         1.25803
          4127.6         1.04674        0.690414      8.0866e-20      0.00995349       0.0216661      0.00538549        -1.78351         2.16737        -5.62341       0.0435477         1.27605
            4128         1.00503        0.316156     8.47249e-20      0.00927103       0.0211967      0.00515422       -0.968747         2.16147         -7.0733       0.0299635         1.23511
          4128.4        0.992906         1.44708     7.10216e-20      0.00848901       0.0210699      0.00489643        -3.49965         2.17074        -1.73373        0.037044         1.16719
          4128.8        0.982861         1.82758     6.68088e-20      0.00771679       0.0209633      0.00504684        -4.31789         2.16773        0.244954       0.0453462         1.15871
          4129.2        0.964011         1.56701     6.14315e-20      0.00646458       0.0201816      0.00538365        -3.67082         2.14594       -0.787553       0.0478412         1.28283
          4129.6        0.947566         1.18643     5.53011e-20      0.00503452       0.0186129      0.00536631        -2.76824         2.09806        -2.40965       0.0501109         1.29681
            4130        0.912001        0.452213     5.84463e-20      0.00406251       0.0166675      0.00464978        -1.07286         1.99405        -5.50913       0.0440243         1.25877
          4130.4        0.868275         1.61533     4.19406e-20      0.00326676       0.0152093      0.00384526        -3.66425         1.87185       0.0323204       0.0482326         1.17784
          4130.8        0.858956         2.21517     3.62352e-20      0.00282533         0.01454      0.00318654         -4.9753         1.84491         2.87786       0.0383225         1.01728
          4131.2        0.883885        0.937741     5.61356e-20      0.00275498       0.0144895      0.00276185        -2.05451         1.91264        -3.00699       0.0545936         1.02854
          4131.6        0.917165       -0.242038     7.54206e-20      0.00258959        0.014594      0.00208739        0.609173         1.99472        -8.55326       0.0308145           1.091
            4132        0.946363       -0.578943     8.53399e-20      0.00235233       0.0147493     0.000428087         1.34204         2.05564        -10.2235       0.0311498         1.26693
          4132.4        0.969693       -0.485015      9.0185e-20      0.00197343       0.0148982     -0.00128952         1.09902         2.10154        -9.85175       0.0330693          1.3108
          4132.8        0.984925        0.214426     8.39811e-20      0.00194923       0.0152443     -0.00249575       -0.453463         2.15097        -6.66226       0.0470308         1.34917
          4133.2        0.977852         1.04735     7.27493e-20      0.00243998         0.01495     -0.00338241        -2.25597          2.1741        -2.88946       0.0237668         1.31208
          4133.6         0.95205        0.524681     7.90443e-20      0.00304413        0.014246     -0.00449767        -1.01215         2.15591        -5.07072       0.0295517         1.24304
            4134        0.912962         0.37165     7.96419e-20      0.00341514       0.0135713      -0.0055519       -0.614618         2.09349         -5.5445        0.027078         1.23961
          4134.4        0.867895    -6.67103e-05     8.14311e-20      0.00382925       0.0129948     -0.00476897        0.243396         2.01723        -7.04133       0.0478018         1.20137
          4134.8        0.825255       -0.285295     8.10952e-20        0.003858       0.0124947     -0.00420348        0.876331         1.94398        -8.14932         0.05355         1.19988
          4135.2        0.797478        0.809551     6.60105e-20      0.00374931       0.0121146      -0.0039676        -1.64748         1.85482        -3.09196       0.0369676         1.18709
          4135.6        0.797756         1.19754     6.25479e-20      0.00381125       0.0121281      -0.0037997        -2.63045         1.77229        -1.31222       0.0289253         1.16442
            4136        0.817677         1.95304     5.07488e-20      0.00410573       0.0126536     -0.00391496        -4.44075         1.73427         2.06479       0.0225961         1.34609
          4136.4        0.833011         5.64296     8.88788e-22      0.00463869       0.0131872     -0.00494351        -12.8378         1.72498         18.6798       0.0304693         1.50433
          4136.8        0.830254         7.01579    -1.56569e-20      0.00513691       0.0132475     -0.00522795        -16.0433         1.69546         24.9469       0.0256332         1.39432
          4137.2        0.810397         5.88089     1.16249e-21      0.00584417       0.0132534     -0.00523684        -13.6251         1.63276         20.0225       0.0436781         1.34529
          4137.6        0.773803         4.55846     1.76972e-20       0.0060735       0.0130245     -0.00525655        -10.6975         1.57629         14.2465       0.0257189         1.27979
            4138        0.739056         4.61571     1.06351e-20      0.00579344       0.0125414     -0.00517245        -10.8028         1.53069         14.6861       0.0323324         1.23355
          4138.4        0.701819          4.2119     4.86979e-21      0.00502629        0.011741     -0.00475441        -9.88096         1.44934         13.0176       0.0249482         1.23381
          4138.8        0.660561         3.46807     3.65633e-21      0.00420339       0.0108451     -0.00444613        -8.19764         1.34869         9.80789       0.0298036         1.22486
          4139.2        0.632044         2.77843     6.91359e-21      0.00357385       0.0102749     -0.00471707         -6.6429         1.31959         6.81158       0.0550426         1.19136
          4139.6        0.639967          2.3607     1.09692e-20      0.00314892       0.0102638     -0.00476802         -5.6773         1.39903         4.86226        0.030909         1.13819
            4140        0.675547         1.46161     2.35405e-20       0.0029109       0.0105918     -0.00441774         -3.5746         1.53124        0.569727       0.0311393          1.1383
          4140.4        0.716902         1.12652     2.87346e-20      0.00253671       0.0107468     -0.00405832        -2.70983          1.6482        -1.20333       0.0147489         1.12622
          4140.8        0.741084         2.64576     6.60753e-21      0.00197861       0.0108199     -0.00374907         -6.0245         1.69841         5.51494       0.0399489         1.05125
          4141.2        0.746431         2.71097     6.37915e-21      0.00179547       0.0111293     -0.00311664        -6.08463         1.67854         5.82837       0.0239993        0.977261
          4141.6        0.741879         2.37713     1.57825e-20      0.00217684       0.0115295       -0.002382        -5.26284         1.62444         4.28553       0.0561229         1.11754
            4142        0.747241         1.28444     3.94927e-20      0.00257301       0.0119688     -0.00205898        -2.76718         1.60317       -0.752897       0.0516178         1.06972
          4142.4        0.768186        0.311247     5.91687e-20      0.00386868       0.0125283     -0.00229216       -0.590491         1.64208        -5.32357       0.0547684         1.04741
          4142.8        0.794123        0.701472     5.58045e-20      0.00495458       0.0129965     -0.00223209        -1.51684         1.71948        -3.80868       0.0260398         1.10183
          4143.2        0.815647          1.0808     4.89975e-20       0.0049998       0.0132486     -0.00217763        -2.43378         1.80122        -2.38525       0.0213843         1.09712
          4143.6        0.820488       0.0734395     5.81763e-20      0.00454828       0.0134016     -0.00246665       -0.212251         1.85889        -7.01645         0.03539         1.08664
            4144        0.795387        -1.40433     7.41506e-20      0.00412779       0.0135917     -0.00265396         3.11114         1.86429        -13.5473       0.0409606         1.11931
          4144.4        0.783829        -1.68142     7.96362e-20      0.00371042       0.0138797     -0.00252708          3.7631         1.87207         -14.749       0.0288557         1.12105
          4144.8        0.805816        0.772649     5.21205e-20      0.00342076        0.014343     -0.00211616        -1.73055         1.93605        -3.83821        0.034705          1.0785
          4145.2        0.855552         2.79936     3.90228e-20      0.00328947       0.0151247     -0.00184871        -6.29369         2.07158         5.02868       0.0407495         1.13595
          4145.6        0.912051         3.21282     3.63448e-20      0.00322997        0.016046     -0.00176606        -7.24991         2.23715         6.58993       0.0274839         1.15709
            4146        0.940618         2.26483     4.26746e-20      0.00342184       0.0165823     -0.00169575        -5.15191         2.33679         2.14539       0.0211455         1.19128
          4146.4        0.924596        0.104668     6.95847e-20      0.00388092       0.0164165     -0.00216781       -0.350082          2.3289        -7.50921       0.0235073         1.21696
          4146.8        0.902565        -1.53945     9.22624e-20      0.00467123       0.0160827     -0.00303187         3.29318         2.31185        -14.8343       0.0368823         1.22147
          4147.2        0.900113        -3.06808     1.10406e-19      0.00560187       0.0159734     -0.00346789         6.70282         2.36125        -21.6651       0.0391383         1.26326
          4147.6        0.904866        -4.92705     1.32341e-19       0.0066339       0.0158602     -0.00317737         10.8546         2.41626        -29.9554       0.0292975         1.33801
            4148        0.888331        -6.22742     1.47062e-19      0.00714088       0.0155896     -0.00263673         13.7194         2.37229        -35.6506       0.0518892         1.35576
          4148.4         0.86984        -6.35212     1.47777e-19      0.00681004        0.015379     -0.00221536         13.8587         2.26066        -36.0637       0.0398281         1.26073
          4148.8        0.862171        -5.08121     1.32092e-19      0.00626188       0.0153465     -0.00182909         10.9178         2.20026        -30.2958        0.034538         1.17459
          4149.2        0.857945        -2.48085     9.81113e-20      0.00590685       0.0154148      -0.0013318         5.04892         2.13403         -18.587        0.018338         1.20187
          4149.6        0.866922         1.08924     4.95172e-20      0.00555205       0.0156903     -0.00114253        -2.99859          2.0813        -2.54848       0.0435288         1.15751
            4150        0.890655         5.21354    -6.70139e-21      0.00497506       0.0160025     -0.00123629        -12.2875         2.06631         15.9176       0.0213975         1.18486
          4150.4        0.911128         6.17844    -2.00326e-20       0.0040913       0.0159879     -0.00131511        -14.4236         2.04918         20.1073         0.03274         1.24108
          4150.8        0.921278         3.44029      2.0108e-20       0.0032836       0.0158695     -0.00133909        -8.19754         2.03185         7.60336       0.0116529          1.1517
          4151.2         0.93094         3.20757     2.87799e-20      0.00306946       0.0161536     -0.00129249        -7.59141         2.02165         6.46637       0.0403849         1.19123
          4151.6        0.954584         4.64481      1.1677e-20      0.00334544       0.0166349     -0.00144391        -10.7326         2.04655         12.7876        0.041966         1.21888
            4152        0.975071         4.38803      1.8874e-20      0.00362407       0.0167919     -0.00188372         -10.074         2.09879         11.4636       0.0338149         1.22849
          4152.4        0.970766         3.96321     2.72948e-20      0.00364834       0.0165377     -0.00212866        -9.03754         2.11478         9.44454       0.0364045         1.22767
          4152.8        0.944185         3.35399     3.67342e-20      0.00374975       0.0161639     -0.00199172        -7.59026         2.06295         6.57857       0.0315679         1.18147
          4153.2        0.916523         2.73709     4.43474e-20      0.00418868       0.0159394     -0.00144663        -6.18452         2.00672         3.75362       0.0135607         1.11031
          4153.6        0.891191         2.36752     4.49339e-20      0.00488411       0.0155989    -0.000873978        -5.35556         1.96688         2.09453       0.0357581         1.14514
            4154        0.867325         1.98431      4.1431e-20      0.00521859       0.0151207    -0.000267747        -4.46297         1.95753        0.380634       0.0414119         1.23947
          4154.4        0.855153         1.73015      3.7601e-20      0.00557731       0.0148422     -9.5384e-05         -3.8381         1.97833       -0.743636       0.0679255          1.2344
          4154.8        0.862908         1.16915     4.50595e-20      0.00604974       0.0149266     6.37062e-05        -2.51214         2.02818        -3.24755       0.0530756         1.18479
          4155.2        0.880038        0.714358     5.96098e-20      0.00682776       0.0155657     0.000739308        -1.44473         2.06811        -5.20721       0.0564691         1.15925
          4155.6        0.902852        0.142332     7.21295e-20      0.00809871       0.0171085      0.00117502       -0.180731         2.11075        -7.68284       0.0395676         1.02638
